mandt,matnr,aline,cdate,ctime,dat00,delb0,extra,umdat,auskt,mng01,mng02,p_ingestday,p_ingesttime
1,809747903,3,04/23/22,7:20:01,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/04/22,9
1,809747903,2,04/23/22,7:20:01,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/04/22,9
1,809747903,2,04/26/22,7:19:49,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/05/22,9
1,809747903,3,04/23/22,7:20:01,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/05/22,9
1,809747903,2,04/23/22,7:20:01,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/05/22,9
1,809747903,2,04/25/22,4:05:27,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/05/22,9
1,809747903,2,04/27/22,7:20:15,04/28/22,ShipNt,0185835109/F399MYK,05/03/22,15,6,13,05/05/22,9
1,809747903,2,04/22/22,7:19:55,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/05/22,9
1,809747903,2,04/22/22,7:19:55,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/06/22,9
1,809747903,2,04/25/22,4:05:27,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/06/22,9
1,809747903,2,04/23/22,7:20:01,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/06/22,9
1,809747903,3,04/23/22,7:20:01,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/06/22,9
1,809747903,2,04/27/22,7:20:15,04/28/22,ShipNt,0185835109/F399MYK,05/03/22,15,6,13,05/06/22,9
1,809747903,2,04/26/22,7:19:49,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/06/22,9
1,809747903,3,04/23/22,7:20:01,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/07/22,9
1,809747903,2,04/26/22,7:19:49,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/07/22,9
1,809747903,2,04/23/22,7:20:01,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/07/22,9
1,809747903,2,04/22/22,7:19:55,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/07/22,9
1,809747903,2,04/27/22,7:20:15,04/28/22,ShipNt,0185835109/F399MYK,05/03/22,15,6,13,05/07/22,9
1,809747903,2,04/25/22,4:05:27,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/07/22,9
1,809747903,2,04/27/22,7:20:15,04/28/22,ShipNt,0185835109/F399MYK,05/03/22,15,6,13,05/08/22,9
1,809747903,2,04/22/22,7:19:55,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/08/22,9
1,809747903,2,04/23/22,7:20:01,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/08/22,9
1,809747903,2,04/26/22,7:19:49,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/08/22,9
1,809747903,3,04/23/22,7:20:01,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/08/22,9
1,809747903,2,04/25/22,4:05:27,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/08/22,9
1,809747903,2,05/06/22,7:20:20,05/06/22,ShipNt,0185858393/F399MYK,05/10/22,15,6,14,05/08/22,9
1,809747903,2,05/06/22,7:20:20,05/06/22,ShipNt,0185858393/F399MYK,05/10/22,15,6,14,05/09/22,13
1,809747903,2,04/25/22,4:05:27,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/09/22,13
1,809747903,3,04/23/22,7:20:01,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/09/22,13
1,809747903,2,04/26/22,7:19:49,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/09/22,13
1,809747903,2,04/23/22,7:20:01,04/25/22,ShipNt,0185824652/F399MYK,04/28/22,15,6,7,05/09/22,13
1,809747903,2,04/27/22,7:20:15,04/28/22,ShipNt,0185835109/F399MYK,05/03/22,15,6,13,05/09/22,13
1,809747903,2,05/06/22,7:20:20,05/06/22,ShipNt,0185858393/F399MYK,05/10/22,15,6,14,05/10/22,13
1,809747903,2,04/25/22,4:05:27,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/10/22,13
1,809747903,2,04/26/22,7:19:49,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/10/22,13
1,809747903,2,04/27/22,7:20:15,04/28/22,ShipNt,0185835109/F399MYK,05/03/22,15,6,13,05/10/22,13
1,809747903,2,05/06/22,7:20:20,05/06/22,ShipNt,0185858393/F399MYK,05/10/22,15,6,14,05/11/22,9
1,809747903,2,04/26/22,7:19:49,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/11/22,9
1,809747903,2,04/25/22,4:05:27,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/11/22,9
1,809747903,2,04/27/22,7:20:15,04/28/22,ShipNt,0185835109/F399MYK,05/03/22,15,6,13,05/11/22,9
1,809747903,2,05/06/22,7:20:20,05/06/22,ShipNt,0185858393/F399MYK,05/10/22,15,6,14,05/12/22,9
1,809747903,2,04/26/22,7:19:49,04/28/22,SchAgr,F399MYK/00001*,05/02/22,15,6,13,05/12/22,9
1,809747903,2,04/27/22,7:20:15,04/28/22,ShipNt,0185835109/F399MYK,05/03/22,15,6,13,05/12/22,9
